Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days to Ship Scheduled
7126,CA-2020-123176,27/9/2020 0:00,29/9/2020 0:00,Second Class,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,Xerox 1965,17.94,3,0,8.7906,1
7127,CA-2020-123176,27/9/2020 0:00,29/9/2020 0:00,Second Class,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0,4.5837,1
7128,US-2020-117541,14/11/2020 0:00,20/11/2020 0:00,Standard Class,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,5,0,7.567,1
7129,US-2020-117541,14/11/2020 0:00,20/11/2020 0:00,Standard Class,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,Stacking Trays by OIC,19.92,4,0,6.5736,1
7130,CA-2020-166282,16/4/2020 0:00,22/4/2020 0:00,Standard Class,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.3524,1
7131,CA-2020-166282,16/4/2020 0:00,22/4/2020 0:00,Standard Class,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,"Standard Line ""While You Were Out"" Hardbound Telephone Message Book",123.088,7,0.2,40.0036,1
7148,CA-2020-139941,12/6/2020 0:00,17/6/2020 0:00,Standard Class,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,3,0,41.823,1
7149,CA-2020-139941,12/6/2020 0:00,17/6/2020 0:00,Standard Class,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0,18.396,1
7158,CA-2020-131380,28/3/2020 0:00,31/3/2020 0:00,Second Class,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0,0.8792,1
7159,CA-2020-131380,28/3/2020 0:00,31/3/2020 0:00,Second Class,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,Xerox 1983,5.98,1,0,2.9302,1
7166,CA-2020-158610,19/9/2020 0:00,22/9/2020 0:00,First Class,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,17.38,1
7180,US-2020-144351,14/11/2020 0:00,18/11/2020 0:00,Standard Class,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0,25.1916,1
7182,CA-2020-138667,27/12/2020 0:00,30/12/2020 0:00,Second Class,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40,2,0.2,0.5,1
7190,CA-2020-164399,12/11/2020 0:00,15/11/2020 0:00,First Class,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,0.2,25.497,1
7191,CA-2020-164399,12/11/2020 0:00,15/11/2020 0:00,First Class,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.4294,1
7192,CA-2020-116918,1/10/2020 0:00,6/10/2020 0:00,Second Class,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49,1
7193,CA-2020-116918,1/10/2020 0:00,6/10/2020 0:00,Second Class,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336,1
7194,CA-2020-110492,12/2/2020 0:00,14/2/2020 0:00,First Class,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,0,175.5156,1
7195,CA-2020-110492,12/2/2020 0:00,14/2/2020 0:00,First Class,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824,1
7196,CA-2020-147683,13/11/2020 0:00,17/11/2020 0:00,Standard Class,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0,7.2298,1
7201,CA-2020-104276,27/11/2020 0:00,3/12/2020 0:00,Standard Class,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.595,1
7202,CA-2020-104276,27/11/2020 0:00,3/12/2020 0:00,Standard Class,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534,1
7203,CA-2020-120369,28/10/2020 0:00,28/10/2020 0:00,Same Day,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68,1
7208,CA-2020-143476,11/9/2020 0:00,13/9/2020 0:00,First Class,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91,1
7209,CA-2020-143476,11/9/2020 0:00,13/9/2020 0:00,First Class,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,Xerox 1976,20.736,4,0.2,7.2576,1
7210,CA-2020-143476,11/9/2020 0:00,13/9/2020 0:00,First Class,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99,1
7211,US-2020-119046,2/6/2020 0:00,6/6/2020 0:00,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.8828,1
7212,US-2020-119046,2/6/2020 0:00,6/6/2020 0:00,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,1
7213,US-2020-119046,2/6/2020 0:00,6/6/2020 0:00,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,1
7224,CA-2020-109953,14/7/2020 0:00,18/7/2020 0:00,Standard Class,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173,1
7225,CA-2020-109953,14/7/2020 0:00,18/7/2020 0:00,Standard Class,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0,50.0346,1
7226,CA-2020-109953,14/7/2020 0:00,18/7/2020 0:00,Standard Class,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0,10.164,1
7234,CA-2020-137337,8/3/2020 0:00,12/3/2020 0:00,Standard Class,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.304,1
7235,CA-2020-137337,8/3/2020 0:00,12/3/2020 0:00,Standard Class,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1993,12.96,2,0,6.3504,1
7236,CA-2020-137337,8/3/2020 0:00,12/3/2020 0:00,Standard Class,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,1
7238,CA-2020-164924,10/7/2020 0:00,10/7/2020 0:00,Same Day,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,1
7239,CA-2020-101651,24/12/2020 0:00,30/12/2020 0:00,Standard Class,Sean Christensen,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.4632,1
7240,CA-2020-101651,24/12/2020 0:00,30/12/2020 0:00,Standard Class,Sean Christensen,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,Staple envelope,39.76,7,0,18.6872,1
7252,CA-2020-116764,27/8/2020 0:00,2/9/2020 0:00,Standard Class,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,Office Supplies,Labels,Avery 484,9.216,4,0.2,3.3408,1
7253,CA-2020-152457,12/9/2020 0:00,18/9/2020 0:00,Standard Class,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,Xerox 1991,68.52,3,0,31.5192,
7254,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0,109.422,
7255,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0,21.33,
7256,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0,13.9328,
7257,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,Newell 333,5.56,2,0,1.4456,
7258,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Paper,Xerox 1915,629.1,6,0,301.968,
7259,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,Newell 343,14.7,5,0,3.969,
7260,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Paper,Xerox 217,45.36,7,0,21.7728,
7261,CA-2020-152730,30/5/2020 0:00,4/6/2020 0:00,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Technology,Phones,VTech DS6151,125.99,1,0,35.2772,
7269,CA-2020-133368,14/1/2020 0:00,20/1/2020 0:00,Standard Class,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,32.4684,
7270,CA-2020-133368,14/1/2020 0:00,20/1/2020 0:00,Standard Class,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2,31.5776,
7271,CA-2020-123337,16/9/2020 0:00,22/9/2020 0:00,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784,
7272,CA-2020-123337,16/9/2020 0:00,22/9/2020 0:00,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0,4.5448,
7273,US-2020-150357,10/10/2020 0:00,14/10/2020 0:00,Standard Class,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.3792,
7274,US-2020-150357,10/10/2020 0:00,14/10/2020 0:00,Standard Class,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7,-2.73,
7278,CA-2020-157217,19/7/2020 0:00,21/7/2020 0:00,First Class,Tracy Collins,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2,4.498,
7279,CA-2020-157217,19/7/2020 0:00,21/7/2020 0:00,First Class,Tracy Collins,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898,
7280,CA-2020-108224,14/5/2020 0:00,14/5/2020 0:00,Same Day,Tiffany House,Corporate,United States,Yuma,Arizona,85364,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,7,0.2,48.7011,
7287,CA-2020-149965,20/6/2020 0:00,25/6/2020 0:00,Standard Class,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0,0.552,
7288,CA-2020-149965,20/6/2020 0:00,25/6/2020 0:00,Standard Class,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0,23.6529,
7290,CA-2020-153661,30/1/2020 0:00,31/1/2020 0:00,First Class,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0,76.2525,
7291,CA-2020-153661,30/1/2020 0:00,31/1/2020 0:00,First Class,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2,0.2,17.7744,
7292,CA-2020-153661,30/1/2020 0:00,31/1/2020 0:00,First Class,Steven Cartwright,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,Avery 512,26.01,9,0,12.2247,
7294,CA-2020-113656,23/1/2020 0:00,29/1/2020 0:00,Standard Class,Christy Brittain,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,0,21.5964,
7307,CA-2020-144092,5/11/2020 0:00,7/11/2020 0:00,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,4,0,12.96,
7308,CA-2020-144092,5/11/2020 0:00,7/11/2020 0:00,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,3
7309,CA-2020-144092,5/11/2020 0:00,7/11/2020 0:00,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.4837,3
7315,CA-2020-121377,28/5/2020 0:00,2/6/2020 0:00,Standard Class,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,Central,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,25.06,3
7317,CA-2020-132066,16/10/2020 0:00,20/10/2020 0:00,Standard Class,Nona Balk,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152,3
7331,CA-2020-149349,12/11/2020 0:00,13/11/2020 0:00,First Class,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,0.6,-8.532,3
7354,CA-2020-151974,22/9/2020 0:00,29/9/2020 0:00,Standard Class,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.369,3
7357,CA-2020-114748,9/10/2020 0:00,14/10/2020 0:00,Standard Class,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,3
7358,CA-2020-114748,9/10/2020 0:00,14/10/2020 0:00,Standard Class,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0,3
7361,CA-2020-163594,12/4/2020 0:00,14/4/2020 0:00,First Class,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 206,19.44,3,0,9.3312,3
7362,CA-2020-163594,12/4/2020 0:00,14/4/2020 0:00,First Class,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3,0.2,-36.441,3
7363,CA-2020-163594,12/4/2020 0:00,14/4/2020 0:00,First Class,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,3
7364,CA-2020-127243,28/11/2020 0:00,4/12/2020 0:00,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061,3
7365,CA-2020-127243,28/11/2020 0:00,4/12/2020 0:00,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,8,0.2,2.6928,3
7366,CA-2020-127243,28/11/2020 0:00,4/12/2020 0:00,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,2,0.7,-5.0512,3
7367,CA-2020-127243,28/11/2020 0:00,4/12/2020 0:00,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,3
7368,CA-2020-127243,28/11/2020 0:00,4/12/2020 0:00,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,3
7380,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0,0.4074,3
7381,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Labels,Avery 49,14.4,5,0,7.056,3
7382,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0,41.986,3
7383,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,0,5.07,3
7384,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528,3
7385,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,Harmony Air Purifier,378,2,0,136.08,3
7386,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.6436,3
7387,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0,100.7316,3
7388,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0,387.5676,3
7389,CA-2020-105732,13/9/2020 0:00,18/9/2020 0:00,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997,3
7396,CA-2020-110975,25/12/2020 0:00,30/12/2020 0:00,Standard Class,Darren Budd,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,3
7397,CA-2020-110975,25/12/2020 0:00,30/12/2020 0:00,Standard Class,Darren Budd,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,3
7401,CA-2020-110009,8/9/2020 0:00,13/9/2020 0:00,Standard Class,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0,14.6642,3
7402,CA-2020-110009,8/9/2020 0:00,13/9/2020 0:00,Standard Class,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0,14.2002,3
7409,CA-2020-129728,30/5/2020 0:00,6/6/2020 0:00,Standard Class,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0,11.7488,3
7415,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,3
7416,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,3
7417,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,3
7418,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,3
7419,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,3
7420,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,3
7421,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,3
7422,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,3
7423,US-2020-114013,13/3/2020 0:00,15/3/2020 0:00,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,3
7426,CA-2020-101693,25/6/2020 0:00,27/6/2020 0:00,Second Class,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,3
7427,CA-2020-101693,25/6/2020 0:00,27/6/2020 0:00,Second Class,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,3
7455,CA-2020-137743,30/7/2020 0:00,4/8/2020 0:00,Standard Class,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,Avery 498,9.248,4,0.2,3.1212,3
7456,CA-2020-137743,30/7/2020 0:00,4/8/2020 0:00,Standard Class,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,3
7464,CA-2020-103709,8/9/2020 0:00,15/9/2020 0:00,Standard Class,Liz Preis,Consumer,United States,Visalia,California,93277,West,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72,3
7465,CA-2020-103709,8/9/2020 0:00,15/9/2020 0:00,Standard Class,Liz Preis,Consumer,United States,Visalia,California,93277,West,Office Supplies,Paper,Xerox 1900,34.24,8,0,15.408,3
7466,CA-2020-103709,8/9/2020 0:00,15/9/2020 0:00,Standard Class,Liz Preis,Consumer,United States,Visalia,California,93277,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0,65.435,3
7467,CA-2020-138282,19/5/2020 0:00,23/5/2020 0:00,Standard Class,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,Staple holder,87.84,8,0,23.7168,3
7473,CA-2020-139997,1/7/2020 0:00,3/7/2020 0:00,First Class,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0,449.985,3
7474,CA-2020-109652,10/4/2020 0:00,15/4/2020 0:00,Standard Class,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,3
7482,CA-2020-124583,1/9/2020 0:00,3/9/2020 0:00,Second Class,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646,West,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0,5.751,3
7505,CA-2020-158043,31/1/2020 0:00,4/2/2020 0:00,Second Class,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,8401,East,Office Supplies,Envelopes,Staple envelope,23.36,2,0,11.68,3
7522,CA-2020-162383,5/9/2020 0:00,11/9/2020 0:00,Standard Class,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,0.7,-7.46,3
7523,CA-2020-162383,5/9/2020 0:00,11/9/2020 0:00,Standard Class,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,0.7,-6.4944,3
